id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
1222,0,2,1,9,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.7,0.5,1.05977592,7,1,-1,0,-1,0,1,1,2,1,46,3,0.4,0.743873045,0.366333182,3.31662479,0.3,0.7,0.8,3,4,8,3,8,2,5,3,2,3,6,0,1,0,1,1,0
1224,0,3,1,10,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.8,1.2,0.997183534,11,1,-1,0,-1,10,1,0,2,1,89,2,0.387298335,1.018729561,0.410121933,3.605551276,0.3,0.9,0,4,1,5,2,9,1,5,2,4,4,9,0,1,1,0,0,0
1227,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.1,0.1,-1,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.90408851,0.407430976,3.31662479,0.4,0.5,0.6,4,0,6,3,8,3,3,8,1,3,9,0,0,0,1,0,0
1230,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.2,0.547151716,7,1,-1,0,-1,0,1,1,2,1,62,3,0.4,0.804339984,0.382622529,3,0.8,0.7,0.1,1,4,5,6,8,3,10,2,3,0,15,0,1,1,0,0,0
1234,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0,0.6244998,11,1,-1,0,-1,4,1,0,0,1,12,3,0.4,0.908806774,0.370809924,3.741657387,0.4,0,0.6,3,2,8,4,11,4,13,8,2,6,4,0,1,1,0,1,0
1236,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.3,0.2,-1,7,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.553911709,0.350713558,2.449489743,0.3,0.8,0.1,2,3,8,2,10,1,9,3,4,2,9,0,1,0,0,1,0
1237,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.6,0.767300463,10,1,-1,0,1,0,1,1,0,1,22,3,0.316227766,0.791366117,0.374566416,3.464101615,0.7,0.4,0.5,1,1,8,1,9,3,5,4,1,6,8,0,1,1,0,0,0
1245,0,4,1,9,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,1.4,1.626345597,1,1,1,0,0,1,1,1,2,1,25,3,0.374165739,0.80693021,-1,3.605551276,0.4,0.1,0,1,1,8,1,10,1,9,3,0,5,5,0,1,1,0,1,0
1247,0,4,1,8,0,6,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.2,0.965983954,4,1,-1,0,1,10,1,0,0,1,89,2,0.387298335,1.10095751,0.408656335,3.605551276,0.6,0.6,0.9,5,2,6,2,9,2,4,5,2,2,12,0,0,1,1,1,0
1248,0,0,1,5,0,4,1,0,0,0,0,0,0,0,0,3,0,0,1,0.4,0,0.635413251,7,1,-1,0,-1,11,1,1,2,1,44,3,0.447213595,0.706668356,0.40620192,2.645751311,0.6,0.7,0.5,4,3,8,4,11,1,6,4,0,3,7,0,1,0,1,0,0
1251,1,5,1,6,0,4,0,1,0,0,0,0,0,0,0,2,0,1,0,0.9,1.4,1.585875153,11,0,-1,8,-1,9,1,1,1,1,13,3,0.447213595,1.080805485,0.467974358,3.464101615,0.9,0.2,0.7,3,0,9,2,8,3,14,6,3,2,8,1,0,1,0,0,0
1253,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.7,1.145916664,11,1,-1,0,-1,11,1,1,1,1,101,3,0.374165739,0.763825734,0.38509739,3.16227766,0.1,0.1,0.7,3,2,7,4,9,2,10,3,3,3,9,1,1,0,0,0,0
1261,0,5,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2,0.2,-1,7,1,-1,0,-1,4,1,1,2,1,9,2,0.316227766,0.707165217,0.394334883,3.31662479,0.4,0.4,0.1,3,4,9,4,11,2,15,7,0,2,11,0,1,1,0,0,0
1267,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0.9,1.4,1.844756081,11,0,0,1,1,16,1,1,2,1,104,3,0.316227766,0.76906888,0.301662063,3.31662479,0.8,0.8,0.2,3,3,7,6,12,3,8,3,1,2,4,0,0,0,1,0,1
1268,0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.7,0.4,0.93240281,11,1,1,0,1,14,1,1,1,1,104,2,0.316227766,0.619267095,-1,2.645751311,0.2,0.8,0.1,3,3,7,0,10,3,9,3,1,2,9,1,0,1,0,0,0
1275,0,2,1,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.7,0.4,0.776208735,11,0,-1,1,-1,9,1,1,2,1,61,3,0.447213595,0.945061107,0.520480547,3.16227766,0.2,0.9,0.2,4,2,9,3,9,2,6,5,1,1,10,0,0,0,0,0,0
1276,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.4,0.2,0.577169819,6,1,-1,0,0,0,1,1,0,1,32,1,0.316227766,0.605501636,0.36152455,2.828427125,0.5,0.7,0.9,3,2,8,3,10,3,5,4,0,2,14,0,1,1,1,0,0
1279,0,2,1,4,1,0,1,0,0,0,0,0,0,0,0,12,0,0,1,0.5,0.3,0.765261393,6,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.685927013,0.36152455,3.16227766,0.8,0.7,0.5,2,3,4,3,9,3,7,6,0,3,9,0,1,1,0,0,0
1280,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.8,0.8,1.04701958,7,1,0,0,1,11,1,1,2,1,103,1,0.316227766,0.626266485,0.288790582,3.16227766,0.5,0.5,0.4,0,1,9,1,10,1,9,2,1,2,14,0,1,1,0,0,0
1287,0,4,1,7,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.2,0.3,-1,8,1,-1,0,1,7,1,1,0,1,104,2,0.4,1.036525107,0.43,3.464101615,0.6,0.9,0,1,2,8,5,9,1,9,4,1,3,12,0,0,0,0,1,0
1288,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.2,0.2,-1,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.736840474,0.36152455,3.464101615,0.3,0.9,0.4,3,0,7,4,10,4,6,8,1,5,10,0,0,1,0,1,1
1290,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0.3,-1,7,1,1,0,0,11,1,0,2,1,17,2,0.374165739,0.931496619,0.32572995,3.741657387,0.2,0.8,0.1,0,0,6,4,11,2,6,8,1,3,10,1,1,1,0,1,0
1296,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.9,1.273283158,8,1,-1,1,1,0,1,1,0,1,75,2,0.447213595,1.347614973,0.444072066,3.605551276,0.7,0.1,0.6,3,1,8,3,9,1,12,4,1,2,6,0,1,0,1,0,1
1299,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.4,1.485134674,10,1,-1,1,1,5,0,0,0,1,104,2,0.424264069,1.971910179,0.444971909,3.605551276,0.6,0.3,0.4,3,0,10,3,10,2,8,9,1,5,6,0,0,1,0,0,0
1300,0,6,1,6,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.3,0,-1,6,1,-1,8,0,4,1,1,0,1,6,2,0.4,0.956713447,0.412189277,3.464101615,0.3,0.3,0.4,3,1,7,2,10,4,8,10,4,1,4,0,1,0,0,0,1
1302,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.8,0.3,0.769740216,11,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.739261973,0.375499667,3.31662479,0.2,0.9,0.3,2,1,9,4,10,1,8,2,3,2,12,0,1,0,0,1,0
1303,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.2,0.2,-1,10,0,-1,1,1,16,1,1,0,1,104,3,0.316227766,0.774770027,0.367423461,3.31662479,0.4,0.1,0.8,2,0,9,4,6,4,8,6,1,2,7,0,1,0,0,1,0
1306,0,6,1,5,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.4,0.3,-1,11,1,0,0,1,14,1,1,2,1,68,3,0.4,0.910464871,0.344383507,3.31662479,0.2,0,0.6,1,3,10,6,7,4,4,6,1,3,8,1,0,0,0,0,0
1310,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.9,1.208304597,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.685580529,0.36152455,3.16227766,0.5,0.4,0.1,3,2,7,4,10,3,10,12,1,2,6,0,1,0,1,0,0
1311,0,4,1,3,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.7,0.5,1.063602369,11,1,-1,0,-1,14,1,1,2,1,29,3,0.4,0.756131958,0.398497177,3,0,0.4,0.4,1,3,7,4,9,3,8,9,2,2,9,0,1,0,1,1,0
1312,0,2,3,3,1,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.9,1,-1,11,1,-1,0,-1,10,1,1,2,1,28,3,0.374165739,0.666726926,0.378813939,2.236067978,0.2,0,0.3,2,3,7,1,12,2,4,3,3,7,5,0,1,0,0,0,0
1315,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.62299679,10,1,-1,0,1,0,1,1,0,1,46,3,0.4,0.806507623,0.366333182,3.31662479,0.6,0.8,0.9,2,2,10,1,10,3,9,5,0,4,13,0,1,1,0,0,0
1319,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,0.4,1.013656747,11,1,1,0,1,1,1,1,2,1,70,3,0.374165739,0.738968457,0.339116499,2.828427125,0.3,0.3,0.1,1,2,7,2,8,3,7,5,1,3,7,0,0,0,0,0,0
1324,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.8,0.3,1.088002757,10,1,-1,9,0,15,1,1,0,1,41,2,0.5,1.211387088,0.528204506,3,0,0.4,0.4,3,1,6,5,8,3,6,4,2,5,5,0,1,0,0,0,0
1326,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0.635413251,5,1,1,0,1,1,1,1,2,1,64,3,0.316227766,0.654687485,0.301662063,3.16227766,0.2,0.5,0.2,2,2,8,0,9,1,5,3,3,5,8,0,1,0,1,0,1
1327,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0.9,0.5,1.105667219,9,1,1,0,0,11,1,1,2,1,11,2,0.316227766,0.703811935,0.303315018,3.464101615,0,0.8,0.7,3,1,6,4,9,1,4,5,2,3,8,0,0,0,0,0,0
1328,0,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9,0.3,0.555652769,7,1,-1,0,-1,1,1,1,2,1,74,3,0.360555128,0.607205358,0.366742416,2.236067978,0.1,0.2,0.6,2,0,9,6,10,0,17,8,2,3,10,0,1,1,1,0,0
1329,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0,0.78062475,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.750413109,0.36152455,3.605551276,0.9,0.8,0.3,3,1,9,4,12,1,11,2,3,1,10,0,0,1,0,0,0
1332,0,1,2,4,1,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.9,0.3,0.824621125,10,1,-1,0,1,0,1,1,0,1,66,1,0.399874981,0.707238256,0.381706694,2.828427125,0.8,0,0,0,2,8,2,8,2,11,6,3,3,8,0,0,1,0,0,0
1333,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.5,0.6,0.837406711,7,1,-1,0,-1,10,1,1,0,1,83,2,0.424264069,0.847187862,0.396484552,2.645751311,0.4,0.6,0.5,2,3,7,2,8,2,13,5,0,2,8,0,1,1,0,0,1
1335,0,2,1,6,1,4,0,0,1,0,0,0,0,0,0,7,1,0,0,0.3,0.2,-1,8,1,1,0,1,1,1,1,2,1,40,2,0.374165739,0.698300771,0.324807635,2.828427125,0.4,0.7,0.5,1,3,9,5,9,1,12,7,0,5,12,0,1,1,1,0,0
1336,0,4,1,7,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.6,0.2,0.620483682,6,1,-1,0,0,1,1,1,0,1,10,2,0.316227766,0.747558008,0.381444623,3.464101615,0.9,0,0,2,2,7,3,8,2,9,7,2,2,11,1,0,1,0,0,0
1338,0,2,1,4,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.6,0.1,0.494974747,7,0,1,9,1,15,-1,0,2,1,58,3,0.547722558,1.94493366,0.435889894,3.605551276,0.6,0,0.7,2,2,6,3,10,4,7,4,2,4,5,0,1,1,0,0,1
1342,0,1,2,4,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.8,0.7,0.866025404,6,1,-1,0,0,0,1,1,0,1,22,3,0.316227766,0.773074788,0.374566416,3.464101615,0.9,0.9,0,2,2,6,4,12,3,0,3,1,1,9,0,1,1,1,0,0
1345,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.7,0.4,0.927024811,11,0,-1,0,-1,10,1,1,2,1,89,2,0.387298335,0.944809658,0.410121933,3.31662479,0.4,0.4,0.3,0,2,9,3,9,3,8,5,3,3,5,1,0,0,0,0,0
1346,0,3,1,7,1,1,0,1,0,0,0,0,0,0,0,13,1,0,0,0.9,0.6,1.060954759,5,1,1,0,0,1,1,1,2,1,40,2,0.374165739,0.698345151,0.324807635,2.828427125,0.9,0.9,0.3,2,0,4,6,10,2,8,4,3,5,8,0,1,1,1,0,0
1349,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0.4,0,0.501248441,7,1,1,1,1,12,1,0,2,1,104,2,0.374165739,0.901330513,0.331662479,3.605551276,0.3,0.1,0.2,3,2,9,2,8,4,9,9,4,1,8,0,1,0,0,0,0
1352,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.2,0.845207075,7,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.614696055,0.350713558,3.16227766,0.3,0.4,0.4,0,2,6,3,10,1,7,6,2,2,10,0,1,0,1,1,0
1353,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.7,0.3,0.876070773,11,1,-1,0,-1,1,1,1,2,1,38,1,0.316227766,0.688467576,0.359861084,3.605551276,0.6,0.6,0.6,4,2,6,3,10,3,6,7,1,2,11,1,1,1,0,0,0
1354,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.6,1.555233102,11,1,1,0,0,1,1,0,2,1,80,3,0.316227766,0.777365757,-1,3.605551276,0.6,0.2,0.2,3,1,7,2,8,2,4,11,3,2,3,0,0,0,0,0,0
1359,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4,0,0.701783442,7,1,-1,0,-1,11,1,1,0,1,7,3,0.374165739,0.75845101,0.412916456,3.16227766,0.7,0.2,0.7,4,2,8,4,9,3,8,6,2,3,7,0,0,0,0,0,0
1361,0,3,1,5,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.2,0.3,-1,7,1,1,0,0,0,1,1,2,1,98,3,0.4,0.759526277,0.330907842,3,0.5,0.4,0,3,3,6,2,11,3,9,6,1,4,5,0,1,0,1,1,0
1362,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.5,0.3,0.85476605,9,1,1,0,0,4,1,1,2,1,12,3,0.4,0.818979409,0.324807635,3.464101615,0.6,0.9,0.6,3,1,6,2,10,6,3,4,0,1,7,1,0,0,1,0,0
1365,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.6,0.964365076,11,1,-1,0,-1,9,1,1,2,1,21,3,0.316227766,0.80722461,0.376828874,3.605551276,0.4,0.7,0.9,1,1,9,2,8,1,7,11,3,5,15,0,1,1,0,0,0
1371,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.2,0,-1,7,1,-1,0,-1,4,1,1,2,1,48,3,0.316227766,0.714027108,0.371079506,3.605551276,0.2,0.4,0.2,1,5,6,1,8,2,7,6,2,0,8,0,0,0,0,0,0
1372,0,1,2,5,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.9,0.8,1.160010776,7,1,-1,0,-1,14,1,1,0,1,68,3,0.399499687,0.69014611,0.407430976,2,0.7,0.9,0,3,0,7,3,10,1,8,5,0,1,7,0,1,1,0,0,1
1373,0,2,1,8,0,6,1,0,0,0,0,0,0,0,0,5,1,0,0,0.7,0.4,0.85476605,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.675210405,0.358329457,3.31662479,0.5,0.6,0.9,2,1,9,6,8,3,9,8,2,3,6,0,1,1,0,1,0
1374,0,2,1,10,0,1,1,0,0,0,0,0,0,0,0,12,1,0,0,0.8,0.3,0.759934208,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.698907057,0.36152455,3.16227766,0.7,0.7,0.4,2,1,7,3,12,4,12,7,1,2,9,0,0,0,0,0,0
1377,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.4,0,0.570635611,11,1,-1,0,-1,11,1,1,2,1,16,3,0.374165739,0.749531534,0.388715835,3.464101615,0.7,0.5,0.3,2,4,9,1,9,3,15,2,3,2,8,0,1,0,0,0,0
1381,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.2,0.3,-1,11,1,-1,0,-1,4,1,1,0,1,48,3,0.316227766,0.652601279,0.374833296,3.31662479,0.2,0.9,0.4,1,2,9,3,9,2,9,3,0,5,9,0,0,0,0,0,1
1382,0,1,4,4,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.2,0.3,-1,7,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.844317417,0.370809924,3.31662479,0.9,0.8,0.2,5,2,6,2,10,4,4,9,1,1,8,0,0,1,1,1,0
1383,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.6,0.3,0.826135582,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.689532121,0.361939221,3.16227766,0.6,0.7,0.8,3,0,9,3,6,2,9,4,1,1,8,0,1,1,0,1,0
1387,0,5,1,5,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.9,1.3,1.533582407,9,0,1,0,0,1,1,0,2,1,51,2,0.4,0.961661785,0.338821487,3.741657387,0.1,0.2,0.1,2,2,7,0,9,2,7,5,1,1,8,0,0,1,0,1,0
1390,0,6,1,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,1.6,1.753567792,11,0,0,9,1,5,-1,1,2,1,104,3,0.547722558,1.612669364,-1,3.16227766,0.2,0.6,0,4,4,9,2,12,2,8,8,1,5,6,0,1,1,0,1,0
1394,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.7,0.3,0.649037749,7,0,0,0,0,10,1,0,1,0,55,2,0.424264069,1.175964524,0.358608422,3.741657387,0.6,0.6,0.5,3,1,5,3,11,1,8,3,1,3,8,0,1,0,1,0,0
1397,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.7,7,1,-1,0,-1,15,1,1,2,1,5,2,0.4,0.713723214,0.392683078,2.236067978,0.7,0.9,0.5,1,4,10,6,8,2,8,5,2,2,11,0,0,1,1,1,0
1398,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,0.5,0.974358764,4,1,-1,0,1,11,1,1,0,1,101,3,0.374165739,0.771469565,0.384967531,3.31662479,0.1,0.2,0.7,2,1,8,3,7,5,11,4,2,2,8,0,0,0,1,0,0
1402,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,0.8,1.06653645,11,1,0,0,0,4,1,1,2,1,12,3,0.4,0.777764332,0.324807635,3.464101615,0.1,0.8,0.3,1,2,8,3,7,4,8,4,3,2,8,0,0,0,0,0,0
1403,1,6,1,6,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.9,0.4,0.836286434,11,0,0,9,1,13,1,1,1,1,104,3,0.545160527,0.947986121,0.430116263,2.236067978,0.3,0.2,0.8,3,3,10,5,8,2,6,7,1,7,9,0,0,1,0,0,0
1408,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.2,0.572276157,10,1,-1,0,0,0,1,1,0,1,22,1,0.316227766,0.725978963,0.374566416,3.16227766,0.9,0.4,0.4,3,1,6,2,12,2,10,1,1,2,7,1,1,1,0,0,0
1410,0,0,1,10,0,1,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.2,0.529150262,7,1,-1,0,-1,0,1,1,1,1,34,2,0.4,0.824596069,0.378021163,3.605551276,0.2,0,0.3,2,2,8,2,11,3,5,6,1,3,7,0,0,1,0,0,0
1412,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.8,0.6,0.943729304,7,0,1,0,1,1,1,0,2,1,104,3,0.424264069,1.128930233,0.366060104,3.741657387,0.4,0.8,0.5,2,2,8,5,10,2,11,3,0,4,11,0,1,0,1,1,0
1413,0,0,1,11,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0.3,0.1,-1,7,1,0,0,1,0,1,1,2,1,62,3,0.4,0.813356986,0.32,3,0.3,0.6,0.8,2,0,8,6,9,3,8,6,0,3,9,0,0,0,0,0,0
1417,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.8,0.4,0.731009576,11,1,-1,0,-1,4,1,1,0,1,104,3,0.4,0.956178257,0.423674403,3.605551276,0.4,0.8,0.7,3,2,8,2,10,0,10,4,0,1,9,0,0,0,0,0,0
1421,0,5,1,1,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0.656696277,6,1,-1,0,1,11,1,1,0,1,16,3,0.374165739,0.717303836,0.388715835,3.31662479,0.8,0.3,0.6,3,3,8,2,9,2,10,5,2,4,6,0,1,1,0,0,0
1423,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.6,1.208304597,7,1,-1,0,-1,14,1,1,2,1,49,3,0.4,0.67577626,0.368510515,3,0.3,0.1,0.7,3,3,7,3,12,0,5,7,1,4,7,0,1,1,0,0,0
1425,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,1.2,1.63668873,11,1,-1,1,-1,3,1,1,0,1,45,3,0.4,0.78472504,0.349857114,3.464101615,0.2,0.4,0.5,3,3,7,2,8,3,9,9,1,7,8,1,1,0,0,1,0
1430,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.5,0.788986692,11,1,1,0,0,11,1,0,2,1,36,3,0.374165739,0.959403224,0.326649659,3.741657387,0.5,0.8,0.7,2,3,6,2,8,4,10,6,1,3,10,0,1,1,0,1,0
1433,1,0,1,1,0,6,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0.466368953,10,1,-1,0,1,1,1,1,0,1,70,2,0.374165739,0.862822583,0.386005181,3.464101615,0.1,0.1,0.7,2,4,8,1,11,2,6,5,2,3,8,0,1,1,0,1,0
1436,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.2,0.64371966,7,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.797270654,0.375499667,3.605551276,0.7,0.9,0.2,3,0,5,3,6,0,12,6,1,2,11,1,0,1,0,0,0
1437,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.5,0.671751442,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316069613,0.517962474,0.364005495,1.414213562,0.3,0.6,0,5,1,10,3,11,2,9,7,1,1,5,1,1,1,0,0,0
1438,0,1,1,1,0,4,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.2,-1,7,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.757918937,0.368510515,3.605551276,0.9,0,0.8,1,3,6,0,9,4,10,5,0,4,12,0,0,1,0,0,0
1443,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0.2,-1,11,1,-1,0,-1,0,1,1,2,1,34,2,0.4,0.852524205,0.378021163,3.464101615,0.9,0.7,0.8,2,1,9,2,10,5,9,2,0,6,8,1,0,0,0,0,0
1444,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.3,0,1.043132302,7,1,-1,0,-1,1,1,1,2,1,31,3,0.423792402,0.694235414,0.408411557,2.449489743,0.8,0.8,0,4,3,6,2,11,3,9,4,2,2,3,0,1,1,0,0,0
1445,0,0,3,5,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.5,0.785413904,6,1,-1,0,1,10,0,0,0,1,28,3,0.374165739,1.029402459,0.382099464,3.605551276,0.1,0.9,0.3,1,2,6,1,7,2,7,7,0,3,10,0,1,0,1,0,0
1448,1,6,1,4,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0.9,0.5,0.767707627,11,0,0,0,0,7,1,1,2,1,104,3,0.447213595,0.9177992,0.358887169,3.31662479,0.8,0.1,0.9,3,1,8,4,11,5,10,4,3,1,9,0,0,1,0,0,1
1449,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.4,0.617960355,9,1,1,0,0,1,1,1,2,1,64,3,0.316227766,0.687927178,0.301662063,3.464101615,0.8,0.6,0.6,0,2,6,2,6,2,8,8,3,0,4,0,0,1,0,1,0
1450,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.3,0.611861913,11,1,0,0,1,11,1,1,2,1,103,3,0.316227766,0.647148865,0.288790582,3.16227766,0.6,0.2,0.8,4,2,7,5,9,2,10,4,1,2,6,0,0,1,0,0,0
1453,0,1,1,5,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.734846923,11,1,1,0,1,11,1,1,2,1,11,2,0.316227766,0.754381143,0.303315018,3.605551276,0.6,0.6,0.1,4,1,4,5,10,2,7,7,2,0,12,0,0,1,0,0,0
1455,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0.2,1.298797521,7,1,1,2,0,1,1,1,2,1,1,0,0.374165739,0.879060825,0.336154726,3.464101615,0.5,0.1,0.8,3,3,9,1,10,2,11,7,2,5,6,0,1,1,0,1,0
1456,0,5,2,2,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.8,0.5,0.77741559,6,1,-1,0,1,11,1,1,0,1,16,3,0.374165739,0.717303836,0.388715835,3.31662479,0,0.8,0.5,1,1,8,4,10,4,11,4,1,1,15,0,1,1,1,0,0
